imageone,imagetwo,imagethree,imagefour,frequency,imageTL,imageBL,imageTR,imageBR,correct_answer,stimulus_type,condition_code,block_one.thisRepN,block_one.thisTrialN,block_one.thisN,block_one.thisIndex,text.started,text.stopped,Cross.started,Cross.stopped,Presentation_image_1_f1.started,Presentation_image_1_f1.stopped,Presentation_image_2_f1.started,Presentation_image_2_f1.stopped,Presentation_image_3_f1.started,Presentation_image_3_f1.stopped,Presentation_image_4_f1.started,Presentation_image_4_f1.stopped,Cross_2.started,Cross_2.stopped,Presentation_image_f2_1.started,Presentation_image_f2_1.stopped,Presentation_image_f2_2.started,Presentation_image_f2_2.stopped,Presentation_image_2_f2_1.started,Presentation_image_2_f2_1.stopped,Presentatio_image_2_f2_2.started,Presentatio_image_2_f2_2.stopped,Presentation_image_3_f2_1.started,Presentation_image_3_f2_1.stopped,Presentation_image_3_f2_2.started,Presentation_image_3_f2_2.stopped,Presentation_image_4_f2_1.started,Presentation_image_4_f2_1.stopped,Presentation_image_4_f2_2.started,Presentation_image_4_f2_2.stopped,Fixation_cross.started,Fixation_cross.stopped,Topleft.started,Topleft.stopped,Topright.started,Topright.stopped,Bottomleft.started,Bottomleft.stopped,Bottomright.started,Bottomright.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
LZ_scrambled\LZ_scrambled_168.jpg,LZ_scrambled\LZ_scrambled_126.jpg,LZ_scrambled\LZ_scrambled_115.jpg,LZ_scrambled\LZ_scrambled_143.jpg,4,LZ_scrambled\LZ_scrambled_168.jpg,LZ_scrambled\LZ_scrambled_15.jpg,LZ_scrambled\LZ_scrambled_218.jpg,LZ_scrambled\LZ_scrambled_2.jpg,    a,2,24,0,0,0,0,12.778551800060086,None,13.90000180003699,14.921533599961549,14.91709030000493,15.916096600005403,15.896755499998108,16.902099100057967,16.896544600022025,17.901902400073595,17.896369999973103,None,18.914853199967183,19.916112900013104,19.90999690000899,20.40157960006036,20.409919199999422,20.901689399965107,20.90960710006766,21.401647199993022,21.409828100004233,21.90163079998456,21.90979030006565,22.401636500027962,22.409577899961732,22.90162290004082,22.909807799966075,23.410326500074007,23.410326500074007,None,23.813178900047205,24.82452030002605,24.8147719000699,None,24.8147719000699,None,24.8147719000699,None,24.8147719000699,None,a,0,0.5044465999817476,1.0125163500197232,None,77,001,2020_Nov_23_2002,new_STLI,2020.2.4,144.62424436897808,
,,,,,,,,,,,,,,,,,,25.37939690006897,26.381392400013283,26.374699600040913,27.374494199990295,27.374494199990295,28.37500350002665,28.37500350002665,29.374992400058545,29.374992400058545,None,30.446129400050268,31.451004200032912,31.437533500022255,31.92970159999095,31.937525399960577,32.42948960000649,32.43726030003745,32.929323600023054,32.936957300058566,33.42940180003643,33.436999700032175,33.92935430002399,33.93700070003979,34.42965509998612,34.43696159997489,34.93704400002025,34.93704400002025,None,,,,,,,,,,,,,,,,,,,,,,
