imageone,imagetwo,imagethree,imagefour,frequency,imageTL,imageBL,imageTR,imageBR,correct_answer,stimulus_type,condition_code,block_one.thisRepN,block_one.thisTrialN,block_one.thisN,block_one.thisIndex,text.started,text.stopped,Cross.started,Cross.stopped,Presentation_image_1.started,Presentation_image_1.stopped,Presentation_image_2.started,Presentation_image_2.stopped,Presentation_image_3.started,Presentation_image_3.stopped,Presentation_image_4.started,Presentation_image_4.stopped,Fixation_cross.started,Fixation_cross.stopped,Topleft.started,Topleft.stopped,Topright.started,Topright.stopped,Bottomleft.started,Bottomleft.stopped,Bottomright.started,Bottomright.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
LZ_scrambled\LZ_scrambled_168.jpg,LZ_scrambled\LZ_scrambled_126.jpg,LZ_scrambled\LZ_scrambled_115.jpg,LZ_scrambled\LZ_scrambled_143.jpg,4,LZ_scrambled\LZ_scrambled_168.jpg,LZ_scrambled\LZ_scrambled_15.jpg,LZ_scrambled\LZ_scrambled_218.jpg,LZ_scrambled\LZ_scrambled_2.jpg,    a,2,24,0,0,0,0,44.17362850008067,None,45.38502859999426,46.40596140001435,46.40102079999633,47.40020060003735,47.37301390001085,48.37888000009116,48.37313390010968,49.37895490007941,49.373542400076985,None,50.21978320006747,51.22895830008201,51.21926290006377,None,51.21926290006377,None,51.21926290006377,None,51.21926290006377,None,a,0,1.0017782000359148,1.009577399934642,None,7,001,2020_Nov_23_1853,new_STLI,2020.2.4,144.24644204961362,
LZ_scrambled\LZ_scrambled_223.jpg,LZ_scrambled\LZ_scrambled_166.jpg,LZ_scrambled\LZ_scrambled_129.jpg,LZ_scrambled\LZ_scrambled_149.jpg,4,LZ_scrambled\LZ_scrambled_214.jpg,LZ_scrambled\LZ_scrambled_166.jpg,LZ_scrambled\LZ_scrambled_80.jpg,LZ_scrambled\LZ_scrambled_188.jpg,    z,2,24,0,1,1,1,,,52.299664100049995,53.30257729999721,53.295974000007845,54.29597340000328,54.29597340000328,55.29601700010244,55.29601700010244,56.29579620005097,56.29579620005097,None,57.30142470006831,58.309040300082415,58.29828030010685,None,58.29828030010685,None,58.29828030010685,None,58.29828030010685,None,m,0,1.6192693000193685,1.0083070000400767,None,7,001,2020_Nov_23_1853,new_STLI,2020.2.4,144.24644204961362,
LZ_natural\LZ_natural_175.jpg,LZ_natural\LZ_natural_220.jpg,LZ_natural\LZ_natural_55.jpg,LZ_natural\LZ_natural_142.jpg,3,LZ_natural\LZ_natural_118.jpg,LZ_natural\LZ_natural_220.jpg,LZ_natural\LZ_natural_135.jpg,LZ_natural\LZ_natural_215.jpg,    z,1,13,0,2,2,2,,,59.98264250007924,60.983431500033475,60.97678220004309,61.97641240002122,61.97641240002122,62.97649730008561,62.97649730008561,63.9763897000812,63.9763897000812,None,64.97866170003545,65.98864500003401,65.97870930004865,None,65.97870930004865,None,65.97870930004865,None,65.97870930004865,None,z,0,0.9704938000068069,1.005889130057767,None,7,001,2020_Nov_23_1853,new_STLI,2020.2.4,144.24644204961362,
LZ_noise\LZ_noise_93.jpg,LZ_noise\LZ_noise_197.jpg,LZ_noise\LZ_noise_229.jpg,LZ_noise\LZ_noise_142.jpg,3,LZ_noise\LZ_noise_189.jpg,LZ_noise\LZ_noise_85.jpg,LZ_noise\LZ_noise_93.jpg,LZ_noise\LZ_noise_142.jpg,    m,3,33,0,3,3,3,,,66.99257810006384,67.9975887000328,67.99041450000368,68.99028890009504,68.99028890009504,69.99055159999989,69.99055159999989,70.99036990001332,70.99036990001332,None,71.98922360001598,72.9957190999994,72.98559320007917,None,72.98559320007917,None,72.98559320007917,None,72.98559320007917,None,m,0,1.1795302999671549,1.0084520598175004,None,7,001,2020_Nov_23_1853,new_STLI,2020.2.4,144.24644204961362,
LZ_noise\LZ_noise_84.jpg,LZ_noise\LZ_noise_28.jpg,LZ_noise\LZ_noise_56.jpg,LZ_noise\LZ_noise_91.jpg,2,LZ_noise\LZ_noise_159.jpg,LZ_noise\LZ_noise_49.jpg,LZ_noise\LZ_noise_56.jpg,LZ_noise\LZ_noise_178.jpg,    k,3,32,0,4,4,4,,,74.20764390006661,75.21244080003817,75.20562130003236,76.2060499000363,76.2060499000363,77.20586149999872,77.20586149999872,78.20563740003854,78.20563740003854,None,79.21576360007748,80.22552229999565,80.21471660002135,None,80.21471660002135,None,80.21471660002135,None,80.21471660002135,None,z,0,2.4541230999166146,1.0056442499626428,None,7,001,2020_Nov_23_1853,new_STLI,2020.2.4,144.24644204961362,
LZ_scrambled\LZ_scrambled_69.jpg,LZ_scrambled\LZ_scrambled_44.jpg,LZ_scrambled\LZ_scrambled_112.jpg,LZ_scrambled\LZ_scrambled_186.jpg,3,LZ_scrambled\LZ_scrambled_155.jpg,LZ_scrambled\LZ_scrambled_173.jpg,LZ_scrambled\LZ_scrambled_112.jpg,LZ_scrambled\LZ_scrambled_89.jpg,    k,2,23,0,5,5,5,,,82.80560300010256,83.81017549999524,83.79682480008341,84.7966898001032,84.7966898001032,85.79640900006052,85.79640900006052,86.79681960004382,86.79681960004382,None,87.78597740002442,88.79677700006869,88.7778475000523,None,88.7778475000523,None,88.7778475000523,None,88.7778475000523,None,m,0,1.1949676000513136,1.002983559970744,None,7,001,2020_Nov_23_1853,new_STLI,2020.2.4,144.24644204961362,
LZ_noise\LZ_noise_143.jpg,LZ_noise\LZ_noise_123.jpg,LZ_noise\LZ_noise_173.jpg,LZ_noise\LZ_noise_104.jpg,3,LZ_noise\LZ_noise_143.jpg,LZ_noise\LZ_noise_55.jpg,LZ_noise\LZ_noise_46.jpg,LZ_noise\LZ_noise_1.jpg,    a,3,33,0,6,6,6,,,90.0399796999991,91.039266900043,91.02567570004612,92.02574670000467,92.02574670000467,93.02544090000447,93.02544090000447,94.02545060007833,94.02545060007833,None,95.03715320001356,96.04662810009904,96.02726470003836,None,96.02726470003836,None,96.02726470003836,None,96.02726470003836,None,m,0,1.0018846999155357,1.006141240010038,None,7,001,2020_Nov_23_1853,new_STLI,2020.2.4,144.24644204961362,
LZ_scrambled\LZ_scrambled_218.jpg,LZ_scrambled\LZ_scrambled_193.jpg,LZ_scrambled\LZ_scrambled_154.jpg,LZ_scrambled\LZ_scrambled_187.jpg,3,LZ_scrambled\LZ_scrambled_93.jpg,LZ_scrambled\LZ_scrambled_240.jpg,LZ_scrambled\LZ_scrambled_154.jpg,LZ_scrambled\LZ_scrambled_36.jpg,    k,2,23,0,7,7,7,,,97.11453600006644,98.11555089999456,98.10945540003013,99.10886540007778,99.10265320003964,100.10853760002647,100.10226590000093,101.10226470010821,101.10226470010821,None,102.12694280000869,103.13426980003715,103.12529800005723,None,103.12529800005723,None,103.12529800005723,None,103.12529800005723,None,z,0,1.0958004998974502,1.0085830800235271,None,7,001,2020_Nov_23_1853,new_STLI,2020.2.4,144.24644204961362,
